Nom_Fr,Nom_Ar,apports,id_barrage,lachers,stock,cumul_mensuel_apports,cumul_annuel_apports,cumul_mensuel_lachers,cumul_annuel_lachers,moy_mois,cumul_annee_prec,moy_periode,stock_annee_prec,Cap_tot_act,Cote,Cap_tot_init,fonctionnel,Annee_prod,Latitude,Longitude,Bassin_versant,Date
sejnane,سجنــــــان,0.180235,9,0.684293,113.857,2.30068,107.129,7.38863,133.782,16.7054,76.8817,99.7924,94.8636,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2022-03-11 00:00:00
zarga,الزرقة,0.0,10,0.0152,20.62,0.123413,11.4479,0.1115,3.099,3.41,5.74076,17.08,17.726,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2022-03-11 00:00:00
kebir,الكبير,0.0165692,31,0.0,6.722,0.342933,15.6874,0.0,14.4502,5.17428,13.0826,32.0172,5.8784,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2022-03-11 00:00:00
moula,المولى,0.00193131,32,0.0,26.3083,0.0622017,9.73395,0.0,7.661,3.48188,12.3195,27.4045,26.1789,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2022-03-11 00:00:00
selbarrak,سيدي البــــراق,0.360206,11,0.3035,279.572,2.85994,219.084,3.34666,127.255,46.3079,138.143,238.852,284.703,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2022-03-11 00:00:00
ziatine,الزياتين,0.00189112,12,0.025265,27.459,0.0749577,16.4164,0.379758,5.56075,2.95,9.15257,23.9468,26.302,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2022-03-11 00:00:00
gamgoum,القمقوم,0.00210918,13,0.0,17.5792,0.0481867,8.21608,0.0,6.9895,1.45458,5.6434,6.83509,17.8369,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2022-03-11 00:00:00
harka,الحركة,0.00805904,35,0.0,28.5198,0.0470988,14.5215,0.0,10.7145,2.53,,20.2277,,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2022-03-11 00:00:00
siliana,سليانـــــــة,0.00456566,14,0.0,4.40687,0.130753,3.6708,0.0,0.0,5.336,9.96321,25.7327,9.49055,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2022-03-11 00:00:00
lakhmess,لخمـــــــاس,0.000857023,15,0.0,1.56305,0.0461249,0.528921,0.0,0.169814,1.78231,1.27709,8.27824,2.77426,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2022-03-11 00:00:00
rmil,الرميـــــــل,0.000759,16,0.0,0.659,0.00599289,0.456081,0.004176,0.054977,1.58175,1.39551,8.17453,1.3439,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2022-03-11 00:00:00
birmcherga,بئر المشارقـــة,0.0112215,17,0.004,22.249,0.0989609,2.76159,0.044,0.768,2.4676,8.52543,20.3307,33.0769,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2022-03-11 00:00:00
rmel,الرمــــــل,0.00329045,18,0.0,0.963022,0.0295227,0.624106,0.0,0.0,1.86195,5.46535,13.3362,4.8747,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2022-03-11 00:00:00
nebhana,نبهانــــــة,0.00219686,19,0.0,2.0123,0.0165075,0.729965,0.0,0.0,3.55211,5.12627,16.0818,6.78296,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2022-03-11 00:00:00
sidisaad,سيدي سعـــد,0.00917463,20,0.0,29.4849,0.0878703,3.19346,0.0,1.00079,2.95265,21.8574,33.0317,52.3245,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2022-03-11 00:00:00
elhaouareb,هـــــــوارب,0.00503188,21,0.003244,0.300336,0.0481976,0.757792,0.028084,0.143824,1.21275,7.46471,11.7526,0.300336,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2022-03-11 00:00:00
sficifa,سفيسيفة,0.0,22,0.0,1.62623,0.000250982,0.134382,0.0,0.0,11.037,0.20652,58.9204,1.55724,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2022-03-11 00:00:00
sidiach,سيدي يعيــــش,0.001035,23,0.0,1.337,0.00763312,0.725504,0.0,0.202,0.0200728,0.00152,1.44143,2.42152,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2022-03-11 00:00:00
elbrek,البــــــــرك,0.0004884,24,0.0,0.06,0.0039072,0.624472,0.0,0.0,0.32954,0.489952,1.80939,0.09,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2022-03-11 00:00:00
bezirk,بزيـــــــغ,0.000260465,25,0.0,1.7916,0.00515287,1.43948,0.0,0.221,0.501218,0.621912,3.98639,1.486,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2022-03-11 00:00:00
chiba,شيبـــــــة,0.0,26,0.0,1.00772,0.00456333,1.24884,0.0,0.053721,0.850857,0.26227,5.41875,0.91116,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2022-03-11 00:00:00
masri,مصــــــري,0.0,27,0.0,3.72324,0.00475478,0.634722,0.0,3.42151,0.542286,0.483648,3.53391,4.14807,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2022-03-11 00:00:00
lebna,لبنــــــــة,0.0103124,28,0.005,6.70693,0.0679139,3.83901,0.065,0.989967,2.21669,2.8631,15.534,11.7724,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2022-03-11 00:00:00
hma,الحمـــــى,0.0,29,0.0,0.656587,0.00358017,0.125725,0.0,0.0,0.91804,1.70764,3.72578,1.931,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2022-03-11 00:00:00
abid,العبيـــــــد,0.00138875,30,0.0,3.45252,0.00761309,2.88849,0.0,0.1213,0.951204,0.732154,4.378,3.99896,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2022-03-11 00:00:00
mellegue,مـــــلاق,0.0,1,0.02,14.5618,0.284138,13.5354,0.2,4.051,12.6216,28.5669,111.333,11.6115,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2022-03-10 00:00:00
sarrat,سراط,0.0117971,36,0.03752,7.18121,0.103683,7.16451,0.299689,4.17752,1.903,,10.8159,,21.0,546.0,21.0,1.0,2016,49.9167,26.5833,1850.0,2022-03-10 00:00:00
benmetir,بنيمطيــر,0.0,2,0.05184,22.1849,0.365397,22.4669,0.59616,7.47893,7.20793,12.8276,32.1016,22.9092,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2022-03-10 00:00:00
kasseb,كســاب,0.0306384,3,0.08208,35.6361,0.308773,26.2998,0.82512,14.816,7.47992,19.5774,33.1423,38.4644,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2022-03-10 00:00:00
barbara,بربرة,0.00545079,4,0.0,60.9848,0.412093,55.2719,0.0,32.5436,11.9027,35.6349,64.9154,64.7551,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2022-03-10 00:00:00
sidisalem,سيدي ســــالم,0.72067,5,0.4406,226.499,4.54013,176.035,4.21532,74.7061,72.7512,112.816,270.101,287.955,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2022-03-10 00:00:00
bouheurtma,بو هرتمـــــه,0.0232189,6,0.021,66.1868,0.523556,58.6503,0.21,19.0934,14.2708,23.2542,59.6144,32.5084,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2022-03-10 00:00:00
joumine,جوميــــــن,0.0622871,7,0.10168,58.7829,0.711308,55.1147,1.8783,26.5075,12.5586,31.56,58.2859,47.75,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2022-03-10 00:00:00
ghezala,غزالـــــــة,0.00870826,8,0.0074,10.0254,0.139011,6.42251,0.1072,0.8132,1.56608,2.19425,7.18955,6.28332,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2022-03-10 00:00:00
melah,المالح,0.0,33,0.0288,19.27,0.0556738,17.5584,0.0288,0.69951,5.89,6.21603,19.11,12.9136,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2022-03-10 00:00:00
tine,الطين,0.0,34,0.0,6.5806,0.0315707,5.14014,0.00204,1.37771,2.18,,13.8532,8.2777,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2022-03-10 00:00:00
sejnane,سجنــــــان,0.162802,9,0.743223,114.065,2.12044,106.949,6.70434,133.098,16.7054,76.826,99.2535,95.0489,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2022-03-10 00:00:00
zarga,الزرقة,0.0,10,0.0155,20.638,0.123413,11.4479,0.0963,3.0838,3.41,5.72761,16.97,17.726,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2022-03-10 00:00:00
kebir,الكبير,0.0165672,31,0.0,6.7068,0.326364,15.6709,0.0,14.4502,5.17428,13.0735,31.8503,5.8708,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2022-03-10 00:00:00
moula,المولى,0.00246778,32,0.0,26.3083,0.0602704,9.73202,0.0,7.661,3.48188,12.3161,27.2922,26.1789,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2022-03-10 00:00:00
selbarrak,سيدي البــــراق,0.342147,11,0.30268,279.572,2.49974,218.724,3.04316,126.952,46.3079,137.774,237.358,284.703,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2022-03-10 00:00:00
ziatine,الزياتين,0.00866471,12,0.031014,27.4885,0.0730666,16.4145,0.354493,5.53548,2.95,9.13997,23.8516,26.302,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2022-03-10 00:00:00
gamgoum,القمقوم,0.00210918,13,0.0,17.5792,0.0460775,8.21397,0.0,6.9895,1.45458,5.63913,6.78817,17.8369,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2022-03-10 00:00:00
harka,الحركة,0.00934848,35,0.0,28.5198,0.0390397,14.5134,0.0,10.7145,2.53,,20.1461,,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2022-03-10 00:00:00
siliana,سليانـــــــة,0.00418519,14,0.0,4.40687,0.126188,3.66624,0.0,0.0,5.336,9.96321,25.5606,9.58827,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2022-03-10 00:00:00
lakhmess,لخمـــــــاس,0.00528618,15,0.0,1.56305,0.0452679,0.528064,0.0,0.169814,1.78231,1.27586,8.22074,2.77426,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2022-03-10 00:00:00
rmil,الرميـــــــل,0.000792,16,0.0,0.659,0.00523389,0.455322,0.004176,0.054977,1.58175,1.39453,8.12351,1.3439,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2022-03-10 00:00:00
birmcherga,بئر المشارقـــة,0.0116729,17,0.004,22.249,0.0877393,2.75037,0.04,0.764,2.4676,8.51348,20.2511,33.0769,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2022-03-10 00:00:00
rmel,الرمــــــل,0.00322952,18,0.0,0.963022,0.0262322,0.620815,0.0,0.0,1.86195,5.45369,13.2761,4.8747,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2022-03-10 00:00:00
nebhana,نبهانــــــة,0.00192226,19,0.0,2.0123,0.0143107,0.727768,0.0,0.0,3.55211,5.12195,15.9672,6.79668,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2022-03-10 00:00:00
sidisaad,سيدي سعـــد,0.00982996,20,0.0,29.4849,0.0786957,3.18428,0.0,1.00079,2.95265,21.8053,32.9364,52.3245,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2022-03-10 00:00:00
elhaouareb,هـــــــوارب,0.00583485,21,0.0036,0.300336,0.0431658,0.75276,0.02484,0.14058,1.21275,7.45456,11.7135,0.300336,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2022-03-10 00:00:00
sficifa,سفيسيفة,0.0,22,0.0,1.62968,0.000250982,0.134382,0.0,0.0,11.037,0.206171,58.5643,1.55724,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2022-03-10 00:00:00
sidiach,سيدي يعيــــش,0.00077625,23,0.0,1.337,0.00659813,0.724469,0.0,0.202,0.0200728,0.00152,1.44078,2.42152,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2022-03-10 00:00:00
elbrek,البــــــــرك,0.00042735,24,0.0,0.06,0.0034188,0.633988,0.0,0.0,0.32954,0.48944,1.79876,0.09,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2022-03-10 00:00:00
bezirk,بزيـــــــغ,0.00051659,25,0.0,1.7916,0.00489241,1.43922,0.0,0.221,0.501218,0.621231,3.97022,1.486,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2022-03-10 00:00:00
chiba,شيبـــــــة,0.000938904,26,0.0,1.0134,0.00456333,1.24884,0.0,0.053721,0.850857,0.26155,5.39131,0.91684,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2022-03-10 00:00:00
masri,مصــــــري,0.0,27,0.0,3.67042,0.00475478,0.634722,0.0,3.42151,0.542286,0.482115,3.51641,4.09035,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2022-03-10 00:00:00
lebna,لبنــــــــة,0.011933,28,0.007,6.70693,0.0576015,3.8287,0.06,0.984967,2.21669,2.8631,15.4625,11.8218,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2022-03-10 00:00:00
hma,الحمـــــى,0.000557804,29,0.0,0.659593,0.00358017,0.125725,0.0,0.0,0.91804,1.70674,3.69617,1.931,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2022-03-10 00:00:00
abid,العبيـــــــد,0.000966086,30,0.0,3.45252,0.00622434,2.8871,0.0,0.1213,0.951204,0.730806,4.34732,3.99896,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2022-03-10 00:00:00
mellegue,مـــــلاق,0.0,1,0.02,14.5893,0.284138,13.5354,0.18,4.031,12.6216,28.3923,110.926,11.5387,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2022-03-09 00:00:00
sarrat,سراط,0.0112087,36,0.037956,7.2095,0.0918864,7.15271,0.262169,4.14,1.903,,10.7545,,21.0,546.0,21.0,1.0,2016,49.9167,26.5833,1850.0,2022-03-09 00:00:00
benmetir,بنيمطيــر,0.0,2,0.06048,22.2495,0.365397,22.4669,0.54432,7.42709,7.20793,12.8276,31.8691,22.9753,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2022-03-09 00:00:00
kasseb,كســاب,0.030844,3,0.08208,35.6902,0.278135,26.2692,0.74304,14.7339,7.47992,19.5774,32.901,38.5212,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2022-03-09 00:00:00
barbara,بربرة,0.0461749,4,0.0,60.9848,0.406642,55.2665,0.0,32.5436,11.9027,35.6349,64.5314,64.8846,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2022-03-09 00:00:00
sidisalem,سيدي ســــالم,0.181016,5,0.4406,226.231,3.81946,175.314,3.77472,74.2655,72.7512,112.815,267.754,288.56,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2022-03-09 00:00:00
bouheurtma,بو هرتمـــــه,0.0236626,6,0.021,66.1868,0.500337,58.6271,0.189,19.0724,14.2708,23.2119,59.1541,32.7134,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2022-03-09 00:00:00
joumine,جوميــــــن,0.0670702,7,0.10568,58.8258,0.649021,55.0524,1.77662,26.4058,12.5586,31.4881,57.8808,47.825,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2022-03-09 00:00:00
ghezala,غزالـــــــة,0.00855535,8,0.0074,10.0254,0.130303,6.41381,0.0998,0.8058,1.56608,2.1849,7.13903,6.28332,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2022-03-09 00:00:00
melah,المالح,0.00301657,33,0.0,19.396,0.0556738,17.5584,0.0,0.67071,5.89,6.21603,18.92,12.9728,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2022-03-09 00:00:00
tine,الطين,0.0029154,34,0.0,6.5992,0.0315707,5.14014,0.00204,1.37771,2.18,,13.7829,8.2777,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2022-03-09 00:00:00
sejnane,سجنــــــان,0.256419,9,0.772213,114.341,1.95764,106.786,5.96112,132.354,16.7054,76.7143,98.7146,95.1723,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2022-03-09 00:00:00
zarga,الزرقة,0.0,10,0.0329,20.656,0.123413,11.4479,0.0808,3.0683,3.41,5.72761,16.86,17.765,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2022-03-09 00:00:00
kebir,الكبير,0.0165652,31,0.0,6.6916,0.309797,15.6543,0.0,14.4502,5.17428,13.0568,31.6834,5.8556,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2022-03-09 00:00:00
moula,المولى,0.00268237,32,0.0,26.3083,0.0578026,9.72955,0.0,7.661,3.48188,12.313,27.1798,26.1789,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2022-03-09 00:00:00
selbarrak,سيدي البــــراق,0.0590411,11,0.30415,279.572,2.15759,218.382,2.74048,126.649,46.3079,137.696,235.864,285.005,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2022-03-09 00:00:00
ziatine,الزياتين,0.0,12,0.033033,27.518,0.0644019,16.4058,0.323479,5.50447,2.95,9.13997,23.7565,26.3264,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2022-03-09 00:00:00
gamgoum,القمقوم,0.00210918,13,0.0,17.5792,0.0439683,8.21186,0.0,6.9895,1.45458,5.6338,6.74125,17.8369,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2022-03-09 00:00:00
harka,الحركة,0.00644723,35,0.0,28.5198,0.0296912,14.5041,0.0,10.7145,2.53,,20.0645,,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2022-03-09 00:00:00
siliana,سليانـــــــة,0.00342425,14,0.0,4.40687,0.122002,3.66205,0.0,0.0,5.336,9.96321,25.3884,9.68599,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2022-03-09 00:00:00
lakhmess,لخمـــــــاس,0.00064162,15,0.0,1.55852,0.0399817,0.522778,0.0,0.169814,1.78231,1.2749,8.16325,2.77426,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2022-03-09 00:00:00
rmil,الرميـــــــل,0.000627,16,0.0,0.659,0.00444189,0.45453,0.004176,0.054977,1.58175,1.39274,8.07249,1.348,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2022-03-09 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.004,22.249,0.0760665,2.7387,0.036,0.76,2.4676,8.50249,20.1715,33.0769,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2022-03-09 00:00:00
rmel,الرمــــــل,0.00316858,18,0.0,0.963022,0.0230027,0.617586,0.0,0.0,1.86195,5.44346,13.216,4.8747,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2022-03-09 00:00:00
nebhana,نبهانــــــة,0.0,19,0.0,2.0123,0.0123884,0.725846,0.0,0.0,3.55211,5.10017,15.8526,6.79668,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2022-03-09 00:00:00
sidisaad,سيدي سعـــد,0.00917463,20,0.0,29.4849,0.0688657,3.17445,0.0,1.00079,2.95265,21.8053,32.8412,52.4197,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2022-03-09 00:00:00
elhaouareb,هـــــــوارب,0.00223485,21,0.0,0.300336,0.0373309,0.746925,0.02124,0.13698,1.21275,7.45277,11.6744,0.300336,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2022-03-09 00:00:00
sficifa,سفيسيفة,0.0,22,0.0,1.63313,0.000250982,0.134382,0.0,0.0,11.037,0.205822,58.2083,1.55724,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2022-03-09 00:00:00
sidiach,سيدي يعيــــش,0.00077625,23,0.0,1.337,0.00582187,0.723693,0.0,0.202,0.0200728,0.00152,1.44014,2.42152,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2022-03-09 00:00:00
elbrek,البــــــــرك,0.0003663,24,0.0,0.06,0.00299145,0.63356,0.0,0.0,0.32954,0.488929,1.78813,0.09,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2022-03-09 00:00:00
bezirk,بزيـــــــغ,9.98451e-05,25,0.0,1.7916,0.00437582,1.4387,0.0,0.221,0.501218,0.62085,3.95405,1.486,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2022-03-09 00:00:00
chiba,شيبـــــــة,0.0,26,0.0,1.0134,0.00362442,1.2479,0.0,0.053721,0.850857,0.260593,5.36386,0.91684,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2022-03-09 00:00:00
masri,مصــــــري,0.000317054,27,0.0,3.61794,0.00475478,0.634722,0.0,3.42151,0.542286,0.481562,3.49892,4.03387,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2022-03-09 00:00:00
lebna,لبنــــــــة,0.0,28,0.006,6.70693,0.0456685,3.81677,0.053,0.977967,2.21669,2.84784,15.391,11.8218,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2022-03-09 00:00:00
hma,الحمـــــى,0.000531657,29,0.0,0.659593,0.00302236,0.125167,0.0,0.0,0.91804,1.70674,3.66655,1.93689,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2022-03-09 00:00:00
abid,العبيـــــــد,0.0,30,0.0,3.45252,0.00525826,2.88614,0.0,0.1213,0.951204,0.730806,4.31663,4.00658,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2022-03-09 00:00:00
mellegue,مـــــلاق,0.0,1,0.02,14.6168,0.284138,13.5354,0.16,4.011,12.6216,28.2181,110.519,11.466,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2022-03-08 00:00:00
sarrat,سراط,0.0,36,0.03714,7.23779,0.0806777,7.1415,0.224213,4.10204,1.903,,10.6931,,21.0,546.0,21.0,1.0,2016,49.9167,26.5833,1850.0,2022-03-08 00:00:00
benmetir,بنيمطيــر,0.0,2,0.06048,22.331,0.365397,22.4669,0.48384,7.36661,7.20793,12.8276,31.6366,23.0579,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2022-03-08 00:00:00
kasseb,كســاب,0.0306434,3,0.08208,35.7442,0.247291,26.2384,0.66096,14.6518,7.47992,19.5774,32.6597,38.5779,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2022-03-08 00:00:00
barbara,بربرة,0.00538817,4,0.0,60.9453,0.360467,55.2203,0.0,32.5436,11.9027,35.5849,64.1475,64.8846,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2022-03-08 00:00:00
sidisalem,سيدي ســــالم,0.179012,5,0.4406,226.499,3.63845,175.133,3.33412,73.8249,72.7512,112.509,265.408,288.862,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2022-03-08 00:00:00
bouheurtma,بو هرتمـــــه,0.0824623,6,0.021,66.1868,0.476674,58.6034,0.168,19.0514,14.2708,23.1388,58.6937,32.9184,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2022-03-08 00:00:00
joumine,جوميــــــن,0.0831997,7,0.11438,58.8687,0.58195,54.9853,1.67094,26.3001,12.5586,31.4201,57.4757,47.9001,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2022-03-08 00:00:00
ghezala,غزالـــــــة,0.0096534,8,0.0086,10.0254,0.121748,6.40525,0.0924,0.7984,1.56608,2.1761,7.08851,6.28332,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2022-03-08 00:00:00
melah,المالح,0.020442,33,0.0,19.396,0.0526573,17.5554,0.0,0.67071,5.89,6.21603,18.73,13.032,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2022-03-08 00:00:00
tine,الطين,0.00218655,34,0.0,6.5992,0.0286553,5.13722,0.00204,1.37771,2.18,,13.7126,8.2777,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2022-03-08 00:00:00
sejnane,سجنــــــان,0.23551,9,0.747363,114.549,1.70122,106.53,5.1889,131.582,16.7054,76.6036,98.1757,95.2958,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2022-03-08 00:00:00
zarga,الزرقة,0.020427,10,0.0,20.692,0.123413,11.4479,0.0479,3.0354,3.41,5.72761,16.75,17.791,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2022-03-08 00:00:00
kebir,الكبير,0.0241632,31,0.0,6.6764,0.293232,15.6377,0.0,14.4502,5.17428,13.0485,31.5165,5.848,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2022-03-08 00:00:00
moula,المولى,0.00225319,32,0.0,26.3083,0.0551203,9.72687,0.0,7.661,3.48188,12.3107,27.0675,26.1789,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2022-03-08 00:00:00
selbarrak,سيدي البــــراق,0.0621458,11,0.30494,279.874,2.09855,218.322,2.43633,126.345,46.3079,137.664,234.371,285.307,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2022-03-08 00:00:00
ziatine,الزياتين,0.00700991,12,0.03119,27.577,0.0644019,16.4058,0.290446,5.47143,2.95,9.13997,23.6613,26.3508,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2022-03-08 00:00:00
gamgoum,القمقوم,0.00210918,13,0.0,17.5792,0.0418591,8.20975,0.0,6.9895,1.45458,5.6338,6.69432,17.8512,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2022-03-08 00:00:00
harka,الحركة,0.0,35,0.0,28.5198,0.023244,14.4976,0.0,10.7145,2.53,,19.9829,,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2022-03-08 00:00:00
siliana,سليانـــــــة,0.00304378,14,0.0,4.40687,0.118578,3.65863,0.0,0.0,5.336,9.96321,25.2163,9.78371,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2022-03-08 00:00:00
lakhmess,لخمـــــــاس,0.00507096,15,0.0,1.55852,0.0393401,0.522136,0.0,0.169814,1.78231,1.27378,8.10575,2.77426,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2022-03-08 00:00:00
rmil,الرميـــــــل,0.001271,16,0.004176,0.659,0.00381489,0.453903,0.004176,0.054977,1.58175,1.39188,8.02146,1.348,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2022-03-08 00:00:00
birmcherga,بئر المشارقـــة,0.0105535,17,0.004,22.2986,0.0760665,2.7387,0.032,0.756,2.4676,8.49126,20.0919,33.0769,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2022-03-08 00:00:00
rmel,الرمــــــل,0.00304671,18,0.0,0.963022,0.0198341,0.614417,0.0,0.0,1.86195,5.38209,13.156,4.8229,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2022-03-08 00:00:00
nebhana,نبهانــــــة,0.00161568,19,0.0,2.019,0.0123884,0.725846,0.0,0.0,3.55211,5.06354,15.738,6.76924,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2022-03-08 00:00:00
